label,timestamp,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
ok,1776811301.5865264,0.0,0.0,0.0,0.2365027517080307,-0.1652577668428421,-0.1041872650384903,0.4370470643043518,-0.4032765030860901,-0.19014176726341248,0.5786929726600647,-0.6319692730903625,-0.28576070070266724,0.5044242739677429,-0.8002969026565552,-0.3750695288181305,0.2195359170436859,-0.9088399410247803,-0.09022431075572968,0.33994966745376587,-1.1355575323104858,-0.2543030083179474,0.4302491843700409,-1.0533270835876465,-0.3698770999908447,0.48002758622169495,-0.9147748947143555,-0.42182648181915283,0.05898598954081535,-0.9982587695121765,-0.12547363340854645,0.11625083535909653,-1.4189629554748535,-0.21925505995750427,0.1634238362312317,-1.6894530057907104,-0.2790869176387787,0.19557787477970123,-1.9467880725860596,-0.314738392829895,-0.10349702090024948,-0.9644957780838013,-0.18956847488880157,-0.187397301197052,-1.404056429862976,-0.3025614619255066,-0.2423655092716217,-1.7045954465866089,-0.3876786231994629,-0.2762685716152191,-1.9643477201461792,-0.4354361891746521,-0.2508021891117096,-0.8160741329193115,-0.263244092464447,-0.42979633808135986,-1.0900325775146484,-0.36555084586143494,-0.5550033450126648,-1.2685030698776245,-0.417126327753067,-0.6515511274337769,-1.4407767057418823,-0.444629043340683
ok,1776811301.7785702,0.0,0.0,0.0,0.25135916471481323,-0.2057468146085739,-0.03244277462363243,0.45295992493629456,-0.40656036138534546,-0.09785699099302292,0.6338164210319519,-0.5415683388710022,-0.18726959824562073,0.7506035566329956,-0.7312499284744263,-0.2706809639930725,0.21353930234909058,-0.9102483987808228,0.004265987314283848,0.42749708890914917,-1.0802416801452637,-0.15921930968761444,0.5738397240638733,-0.9661498665809631,-0.29038166999816895,0.665306806564331,-0.8078873157501221,-0.354940801858902,0.14226315915584564,-0.9898288249969482,-0.06826423108577728,0.23574689030647278,-1.384900450706482,-0.1715388000011444,0.3660006821155548,-1.6383705139160156,-0.2585156559944153,0.4687625467777252,-1.8404088020324707,-0.3157041072845459,0.05104408040642738,-0.9553479552268982,-0.16614054143428802,0.008268528617918491,-1.4031703472137451,-0.27262023091316223,0.019072961062192917,-1.721663236618042,-0.3554188013076782,0.03770105540752411,-1.9938561916351318,-0.40468916296958923,-0.028179656714200974,-0.8324379920959473,-0.26891985535621643,-0.12269066274166107,-1.157099962234497,-0.35196349024772644,-0.16726724803447723,-1.3958837985992432,-0.3855692744255066,-0.1995854377746582,-1.6092561483383179,-0.4043005406856537
ok,1776811301.9395058,0.0,0.0,0.0,0.23932558298110962,-0.30483588576316833,0.06299664825201035,0.3997108042240143,-0.5480758547782898,0.030290521681308746,0.5814059376716614,-0.6849032044410706,-0.03942554444074631,0.7221601605415344,-0.8518646359443665,-0.10135935246944427,0.04474708437919617,-0.9751663208007812,0.07377338409423828,0.3567318320274353,-1.2119213342666626,-0.08799118548631668,0.5421302914619446,-1.1054097414016724,-0.22872495651245117,0.6526703834533691,-0.9452471733093262,-0.29938170313835144,-0.007208389230072498,-0.9999740123748779,-0.040102578699588776,0.14616768062114716,-1.4950833320617676,-0.13624826073646545,0.2888871431350708,-1.7611819505691528,-0.22196434438228607,0.3976730704307556,-1.9373126029968262,-0.2784925699234009,-0.018580472096800804,-0.9407497048377991,-0.1701558530330658,0.017492324113845825,-1.4992784261703491,-0.25801771879196167,0.04218446463346481,-1.8335038423538208,-0.32671821117401123,0.06630698591470718,-2.1043622493743896,-0.3700161278247833,0.02594742923974991,-0.8487910628318787,-0.2971567213535309,0.028582865372300148,-1.2216484546661377,-0.3526221811771393,0.011569855734705925,-1.4700582027435303,-0.3667605221271515,0.004597359802573919,-1.694671869277954,-0.3744649589061737
ok,1776811302.1028695,0.0,0.0,0.0,0.2184140384197235,-0.33185550570487976,0.09607536345720291,0.34757134318351746,-0.6066945195198059,0.10375514626502991,0.4896976947784424,-0.791290819644928,0.0696711465716362,0.5957663059234619,-1.0025506019592285,0.04422387853264809,-0.10464558005332947,-0.9547377228736877,0.17127130925655365,0.16415609419345856,-1.239768624305725,0.05595692619681358,0.35716792941093445,-1.1844146251678467,-0.06472256034612656,0.48600807785987854,-1.0595999956130981,-0.12309446930885315,-0.17041145265102386,-0.9853730201721191,0.059814855456352234,-0.0982312262058258,-1.4961715936660767,0.02378023974597454,-0.003444952890276909,-1.7779487371444702,-0.033259231597185135,0.08953157067298889,-1.9753704071044922,-0.07660515606403351,-0.17809078097343445,-0.9539743065834045,-0.06986280530691147,-0.19127801060676575,-1.5014712810516357,-0.10665713250637054,-0.1809280663728714,-1.83780038356781,-0.14720115065574646,-0.1469660997390747,-2.0956461429595947,-0.17593586444854736,-0.12002872675657272,-0.9169010519981384,-0.19826926290988922,-0.1651274412870407,-1.3260301351547241,-0.21986103057861328,-0.19835175573825836,-1.5882446765899658,-0.21652168035507202,-0.1990881860256195,-1.807420015335083,-0.21294768154621124
point,1776811306.771143,0.0,0.0,0.0,-0.22913217544555664,-0.2570691704750061,-0.05944134667515755,-0.3662463128566742,-0.5317544937133789,-0.14626546204090118,-0.44467511773109436,-0.7713476419448853,-0.25354182720184326,-0.3613709509372711,-0.8989971280097961,-0.35551512241363525,-0.09589330852031708,-1.021552324295044,-0.03223934769630432,-0.1414194405078888,-1.3707904815673828,-0.1586335301399231,-0.19368921220302582,-1.605214238166809,-0.22066418826580048,-0.2180645763874054,-1.8003863096237183,-0.26588377356529236,0.07278282195329666,-0.9973478317260742,-0.07890792936086655,-0.19074192643165588,-1.1181219816207886,-0.24505206942558289,-0.24934208393096924,-0.7780322432518005,-0.24021482467651367,-0.1697216033935547,-0.6761922240257263,-0.19633163511753082,0.207391619682312,-0.9106723666191101,-0.14672741293907166,-0.10111617296934128,-0.9188488721847534,-0.2945028841495514,-0.13238589465618134,-0.6227522492408752,-0.2081955373287201,-0.03935370594263077,-0.5568691492080688,-0.11564875394105911,0.29623475670814514,-0.7645143270492554,-0.22741538286209106,0.020221730694174767,-0.7763824462890625,-0.3046588897705078,-0.013674508780241013,-0.5728244781494141,-0.2439056783914566,0.06856637448072433,-0.5100250244140625,-0.1786303073167801
point,1776811306.8827114,0.0,0.0,0.0,-0.2291199117898941,-0.26393836736679077,-0.05574748292565346,-0.3658687174320221,-0.5347493290901184,-0.14077240228652954,-0.44794395565986633,-0.7653874158859253,-0.24741801619529724,-0.37529227137565613,-0.9034463763237,-0.3490265905857086,-0.09211605042219162,-1.0224416255950928,-0.026942525058984756,-0.14539241790771484,-1.3690295219421387,-0.15013092756271362,-0.1966491937637329,-1.6048974990844727,-0.20991386473178864,-0.221804678440094,-1.802594542503357,-0.253381609916687,0.07072889059782028,-0.9974955320358276,-0.07607047259807587,-0.20965561270713806,-1.1124860048294067,-0.24466852843761444,-0.26157301664352417,-0.7799676656723022,-0.2451733499765396,-0.17878393828868866,-0.6760631203651428,-0.20423837006092072,0.20023761689662933,-0.9121084213256836,-0.1454780548810959,-0.11924930661916733,-0.9098107218742371,-0.29809045791625977,-0.1413840502500534,-0.6180295944213867,-0.21747738122940063,-0.04543695226311684,-0.5519469976425171,-0.12683901190757751,0.2861613929271698,-0.767339289188385,-0.22693711519241333,0.004830427002161741,-0.7690022587776184,-0.3055369555950165,-0.021449195221066475,-0.5681639313697815,-0.24599547684192657,0.06199739873409271,-0.506528913974762,-0.18074774742126465
point,1776811307.1092048,0.0,0.0,0.0,-0.24752168357372284,-0.2217286378145218,-0.07547489553689957,-0.42814916372299194,-0.4851204454898834,-0.16816571354866028,-0.5317678451538086,-0.7199887037277222,-0.2776500880718231,-0.4446268379688263,-0.8703724145889282,-0.3815634548664093,-0.22054070234298706,-1.0069695711135864,-0.055406197905540466,-0.3102938234806061,-1.362612247467041,-0.1852138191461563,-0.3748701512813568,-1.594034194946289,-0.24454879760742188,-0.40272802114486694,-1.7941360473632812,-0.28626999258995056,-0.044380489736795425,-0.9990147352218628,-0.09684163331985474,-0.3015683889389038,-1.099562406539917,-0.2757851183414459,-0.3255177438259125,-0.7468842267990112,-0.272234708070755,-0.24388541281223297,-0.641812801361084,-0.22415702044963837,0.10883142054080963,-0.9267373085021973,-0.1596585512161255,-0.17920434474945068,-0.8991564512252808,-0.3248520493507385,-0.17977303266525269,-0.5954256057739258,-0.24105551838874817,-0.0859406441450119,-0.534968376159668,-0.143101304769516,0.23207232356071472,-0.7919586896896362,-0.2350292056798935,-0.0344807393848896,-0.7780068516731262,-0.3219181001186371,-0.05077393352985382,-0.561201274394989,-0.25894224643707275,0.031205395236611366,-0.5024279356002808,-0.18848830461502075
point,1776811307.275717,0.0,0.0,0.0,-0.2835494875907898,-0.13493044674396515,-0.07840520143508911,-0.5062695145606995,-0.35653769969940186,-0.16401828825473785,-0.6338518857955933,-0.5829703211784363,-0.26246148347854614,-0.5441880822181702,-0.7234461903572083,-0.3550524115562439,-0.38805168867111206,-0.934238851070404,-0.06600303202867508,-0.526500940322876,-1.2714096307754517,-0.1969517320394516,-0.6301873922348022,-1.485312581062317,-0.268586128950119,-0.7003739476203918,-1.6795896291732788,-0.32218047976493835,-0.21498967707157135,-0.9766162633895874,-0.10186600685119629,-0.4610826075077057,-1.0064873695373535,-0.2697106897830963,-0.426513671875,-0.6672784686088562,-0.27147871255874634,-0.3309946656227112,-0.5718091726303101,-0.23404069244861603,-0.053917255252599716,-0.9338738918304443,-0.1577780395746231,-0.31170111894607544,-0.8306919932365417,-0.30514296889305115,-0.27492639422416687,-0.5415939688682556,-0.22502632439136505,-0.1776280552148819,-0.4986322820186615,-0.13713857531547546,0.0880623534321785,-0.8185088634490967,-0.22799061238765717,-0.14813971519470215,-0.7402774095535278,-0.3091111481189728,-0.13978572189807892,-0.526222288608551,-0.25199034810066223,-0.05455232784152031,-0.4796709418296814,-0.1882810741662979
point,1776811307.460106,0.0,0.0,0.0,-0.29921290278434753,-0.04494745656847954,-0.08855479955673218,-0.5681746006011963,-0.18924666941165924,-0.18103723227977753,-0.7389861345291138,-0.37460216879844666,-0.2863517701625824,-0.7204304933547974,-0.5785105228424072,-0.38380247354507446,-0.5968446731567383,-0.8061047792434692,-0.06326692551374435,-0.8244028687477112,-1.094953179359436,-0.18739168345928192,-0.9775114059448242,-1.2724848985671997,-0.2449972778558731,-1.0861955881118774,-1.4391857385635376,-0.2861553132534027,-0.4374546706676483,-0.8992404341697693,-0.09920640289783478,-0.6729651093482971,-0.8724110126495361,-0.27940988540649414,-0.5654845237731934,-0.5427387952804565,-0.2815774083137512,-0.4582114815711975,-0.4755200743675232,-0.23632977902889252,-0.2744128406047821,-0.9173817038536072,-0.15616486966609955,-0.4873390793800354,-0.7537459135055542,-0.32045087218284607,-0.3783773183822632,-0.4708571135997772,-0.2392340451478958,-0.2792189419269562,-0.4565725028514862,-0.14330872893333435,-0.11114808171987534,-0.8636779189109802,-0.22689391672611237,-0.3118504285812378,-0.709540605545044,-0.31168150901794434,-0.2443457692861557,-0.4938463568687439,-0.24763591587543488,-0.153598353266716,-0.4815763831138611,-0.17635485529899597
point,1776811307.6852534,0.0,0.0,0.0,-0.25823789834976196,-0.22614659368991852,-0.07549609243869781,-0.4361480474472046,-0.6519511342048645,-0.15032963454723358,-0.398857444524765,-1.0503077507019043,-0.2463051676750183,-0.17239397764205933,-1.1096148490905762,-0.34344884753227234,-0.17706263065338135,-1.0592248439788818,-0.03364143148064613,-0.15838629007339478,-1.5151149034500122,-0.15762533247470856,-0.1429843157529831,-1.7756518125534058,-0.20939850807189941,-0.08525923639535904,-2.0015883445739746,-0.24507179856300354,0.00517218979075551,-0.9999866485595703,-0.08479376882314682,-0.08970289677381516,-1.2777372598648071,-0.28357765078544617,-0.17311030626296997,-0.887509822845459,-0.2691850960254669,-0.11846742033958435,-0.7361648678779602,-0.1960199624300003,0.17373372614383698,-0.8886057734489441,-0.1593785285949707,0.05062678083777428,-1.0436605215072632,-0.351802796125412,-0.03533326834440231,-0.6882540583610535,-0.26330631971359253,0.029664261266589165,-0.5833727121353149,-0.14453598856925964,0.34501734375953674,-0.732652485370636,-0.24454127252101898,0.1966794729232788,-0.8804507851600647,-0.33587199449539185,0.10796540230512619,-0.6344314217567444,-0.2580724060535431,0.16168232262134552,-0.5334523916244507,-0.17360441386699677
point,1776811307.8557982,0.0,0.0,0.0,-0.14723072946071625,-0.32757920026779175,-0.0625137910246849,-0.13637079298496246,-0.7931879162788391,-0.13422727584838867,0.044327735900878906,-1.1298513412475586,-0.2317293882369995,0.2528023421764374,-1.1444343328475952,-0.3277278542518616,0.29153209924697876,-1.0745582580566406,-0.025604218244552612,0.536817193031311,-1.44571852684021,-0.1714613437652588,0.687064528465271,-1.641926646232605,-0.2314649075269699,0.8464801907539368,-1.787221074104309,-0.26653867959976196,0.4178484380245209,-0.9085167050361633,-0.08368416130542755,0.4141562581062317,-1.2100119590759277,-0.3061026930809021,0.18035683035850525,-0.8940242528915405,-0.29742759466171265,0.1789262890815735,-0.7399009466171265,-0.22374652326107025,0.5185738205909729,-0.7218257188796997,-0.16647525131702423,0.4413668215274811,-0.931347131729126,-0.3738802671432495,0.2200928032398224,-0.638926088809967,-0.27424001693725586,0.24791055917739868,-0.5204495191574097,-0.14465881884098053,0.6023686528205872,-0.5014785528182983,-0.25944873690605164,0.5075491666793823,-0.7014891505241394,-0.36222511529922485,0.33216753602027893,-0.5135911703109741,-0.2822161614894867,0.35620126128196716,-0.407064288854599,-0.19062402844429016
point,1776811308.047412,0.0,0.0,0.0,-0.2528521716594696,-0.17245067656040192,-0.11551976948976517,-0.46728721261024475,-0.43547892570495605,-0.22008350491523743,-0.5356431603431702,-0.7199092507362366,-0.335257351398468,-0.3709105849266052,-0.8398887515068054,-0.44381293654441833,-0.2960289716720581,-0.9784353375434875,-0.05912065505981445,-0.39481407403945923,-1.335240364074707,-0.18240495026111603,-0.4609166383743286,-1.5682713985443115,-0.24644248187541962,-0.48056259751319885,-1.763887643814087,-0.29229697585105896,-0.1131771057844162,-0.993574857711792,-0.08151691406965256,-0.2855638861656189,-1.0743250846862793,-0.26500630378723145,-0.30436718463897705,-0.7472225427627563,-0.2789848744869232,-0.23255965113639832,-0.6203574538230896,-0.2379012554883957,0.05145515128970146,-0.9318247437477112,-0.12924408912658691,-0.1401829570531845,-0.8769053816795349,-0.2966563105583191,-0.1616852879524231,-0.593940019607544,-0.24035370349884033,-0.08761392533779144,-0.5260398387908936,-0.15710002183914185,0.2030850052833557,-0.8098984956741333,-0.19316092133522034,0.017930058762431145,-0.7732998728752136,-0.27569490671157837,-0.01908346451818943,-0.5597007274627686,-0.22956475615501404,0.04024638235569,-0.4896819293498993,-0.17126818001270294
point,1776811308.2278018,0.0,0.0,0.0,-0.301643043756485,0.04063866287469864,-0.08162388205528259,-0.5906068682670593,-0.03344404324889183,-0.1773727685213089,-0.8105833530426025,-0.16157539188861847,-0.2812429964542389,-0.7710666656494141,-0.26589202880859375,-0.3818728029727936,-0.755313515663147,-0.6448355317115784,-0.09172888100147247,-1.0394412279129028,-0.8264981508255005,-0.22279727458953857,-1.2413215637207031,-0.9351212382316589,-0.30351096391677856,-1.3996126651763916,-1.044106125831604,-0.367448091506958,-0.6140298247337341,-0.7892827987670898,-0.12638190388679504,-0.8161824345588684,-0.6024217009544373,-0.28708839416503906,-0.6435803771018982,-0.3275941014289856,-0.2925480008125305,-0.5234063267707825,-0.29315701127052307,-0.2642258405685425,-0.4479566812515259,-0.8206856846809387,-0.1785888373851776,-0.6156439185142517,-0.5276453495025635,-0.3125617802143097,-0.4712980091571808,-0.3049646317958832,-0.23648127913475037,-0.37465184926986694,-0.31627321243286133,-0.15882499516010284,-0.2782062292098999,-0.7585665583610535,-0.24578702449798584,-0.43115177750587463,-0.5029273629188538,-0.32565832138061523,-0.3383697271347046,-0.33425387740135193,-0.2759011387825012,-0.25184085965156555,-0.3489252030849457,-0.22043652832508087
point,1776811308.4337041,0.0,0.0,0.0,-0.3061680197715759,-0.08184724301099777,-0.01601540483534336,-0.5657647848129272,-0.2753097414970398,-0.07184912264347076,-0.7402454614639282,-0.4776637554168701,-0.15732787549495697,-0.7404370307922363,-0.6456124782562256,-0.24108339846134186,-0.5459771156311035,-0.8369677662849426,0.03327812999486923,-0.7360527515411377,-1.1105164289474487,-0.05720973387360573,-0.890019953250885,-1.2650985717773438,-0.10094108432531357,-1.0081028938293457,-1.410436987876892,-0.1391645222902298,-0.41314101219177246,-0.9106670022010803,-0.03696177154779434,-0.6787847876548767,-0.9035481810569763,-0.18666674196720123,-0.5836541056632996,-0.585628867149353,-0.1855241358280182,-0.46649712324142456,-0.5345790982246399,-0.14488066732883453,-0.27675962448120117,-0.9202080965042114,-0.1238313838839531,-0.5322751998901367,-0.8031254410743713,-0.26798680424690247,-0.4325610399246216,-0.5284308791160583,-0.19089606404304504,-0.32157260179519653,-0.5214775800704956,-0.10310328751802444,-0.13961035013198853,-0.8612486124038696,-0.21801890432834625,-0.38262245059013367,-0.7549715638160706,-0.2932916283607483,-0.3247884213924408,-0.5530523061752319,-0.2306220829486847,-0.2215387374162674,-0.5438189506530762,-0.1653367429971695
point,1776811308.6622071,0.0,0.0,0.0,-0.2002517133951187,-0.296455442905426,-0.04210767522454262,-0.279572457075119,-0.7380027174949646,-0.11524835228919983,-0.18711715936660767,-1.108974814414978,-0.220115065574646,0.023695144802331924,-1.1949657201766968,-0.3279906213283539,0.11350353062152863,-1.0703076124191284,0.013620978221297264,0.2771223187446594,-1.4928778409957886,-0.11032086610794067,0.37524551153182983,-1.74986732006073,-0.15846441686153412,0.49111407995224,-1.9472339153289795,-0.19087988138198853,0.2652725875377655,-0.9641733765602112,-0.055681902915239334,0.183458149433136,-1.290717601776123,-0.266838014125824,-1.320071351074148e-05,-0.9359692335128784,-0.259782075881958,0.02812855876982212,-0.7440429925918579,-0.18590275943279266,0.39338645339012146,-0.8254485130310059,-0.14755581319332123,0.24333783984184265,-1.032103419303894,-0.3479716181755066,0.08879132568836212,-0.6988278031349182,-0.25715872645378113,0.14881764352321625,-0.5640408396720886,-0.13515836000442505,0.5087918043136597,-0.6423420310020447,-0.2468101680278778,0.3326810896396637,-0.8364390730857849,-0.3508135974407196,0.20582081377506256,-0.5940985679626465,-0.27570486068725586,0.26506876945495605,-0.4705861508846283,-0.18887639045715332
point,1776811308.867989,0.0,0.0,0.0,-0.18351703882217407,-0.25117501616477966,-0.11773958802223206,-0.27437955141067505,-0.6537736654281616,-0.2240232676267624,-0.18896842002868652,-0.9798738956451416,-0.34141412377357483,0.011368641629815102,-1.0434261560440063,-0.45154961943626404,0.07330961525440216,-1.0962104797363281,-0.10826504230499268,0.2284780591726303,-1.525629997253418,-0.26506924629211426,0.3287651836872101,-1.7719409465789795,-0.3300258219242096,0.44102075695991516,-1.967417597770691,-0.3708727955818176,0.2484908252954483,-0.968634307384491,-0.1448604166507721,0.2083858996629715,-1.2288662195205688,-0.37253183126449585,0.03648941591382027,-0.8585972785949707,-0.36118829250335693,0.0481724850833416,-0.7169761657714844,-0.28833314776420593,0.3951146602630615,-0.8024703860282898,-0.20790734887123108,0.2803714871406555,-0.9130362272262573,-0.4156998097896576,0.11839238554239273,-0.596177875995636,-0.31421536207199097,0.1525341272354126,-0.5169357061386108,-0.1874014139175415,0.524322509765625,-0.5947704911231995,-0.2863973081111908,0.397162526845932,-0.7083609104156494,-0.39077919721603394,0.2578316032886505,-0.4963740408420563,-0.3121010959148407,0.2821120619773865,-0.4265877902507782,-0.22376196086406708
point,1776811309.0459485,0.0,0.0,0.0,-0.2586211562156677,-0.09990692138671875,-0.10227273404598236,-0.4940284490585327,-0.3074040114879608,-0.1958661824464798,-0.5847795009613037,-0.5312138795852661,-0.29536065459251404,-0.44442471861839294,-0.6453216075897217,-0.39119571447372437,-0.4144600033760071,-0.9033257365226746,-0.11224687844514847,-0.5434982776641846,-1.2449803352355957,-0.2521624267101288,-0.6240871548652649,-1.4713088274002075,-0.3434447944164276,-0.6679423451423645,-1.6808626651763916,-0.41419339179992676,-0.2173435539007187,-0.9760950803756714,-0.13676714897155762,-0.38119029998779297,-0.9344841241836548,-0.3036530613899231,-0.35582852363586426,-0.6324588656425476,-0.3222622573375702,-0.28600186109542847,-0.5297583341598511,-0.30363234877586365,-0.03432663902640343,-0.924456775188446,-0.18090061843395233,-0.20932717621326447,-0.7796818614006042,-0.31922104954719543,-0.19935661554336548,-0.5234377980232239,-0.253410667181015,-0.13262468576431274,-0.47583329677581787,-0.18198013305664062,0.1239595115184784,-0.7962411046028137,-0.24217425286769867,-0.04722621291875839,-0.6592541933059692,-0.3225303292274475,-0.06350294500589371,-0.45856717228889465,-0.2785406708717346,-0.008417404256761074,-0.4189870357513428,-0.2271987944841385
point,1776811309.2672174,0.0,0.0,0.0,-0.3083476722240448,0.1323344111442566,-0.05519365519285202,-0.5744349360466003,0.15446119010448456,-0.1468261033296585,-0.7747599482536316,0.1511874943971634,-0.2513773739337921,-0.8907614946365356,0.07673883438110352,-0.35060515999794006,-0.9007321000099182,-0.4510224759578705,-0.07224001735448837,-1.2012662887573242,-0.416176974773407,-0.20399487018585205,-1.4122453927993774,-0.40747636556625366,-0.2876569330692291,-1.5910974740982056,-0.41571906208992004,-0.35176950693130493,-0.8102596998214722,-0.5860709547996521,-0.12428140640258789,-0.9907544851303101,-0.23312674462795258,-0.2786356210708618,-0.7606980800628662,-0.02320183999836445,-0.28456372022628784,-0.6426087617874146,-0.046495139598846436,-0.2615915834903717,-0.6765004992485046,-0.616520881652832,-0.1925753802061081,-0.7780299782752991,-0.17927883565425873,-0.3175681233406067,-0.5802789926528931,-0.03799156844615936,-0.2371942549943924,-0.4974881112575531,-0.1132345199584961,-0.16387325525283813,-0.5184248089790344,-0.5486347675323486,-0.27439361810684204,-0.5940585732460022,-0.19086986780166626,-0.3534732162952423,-0.46163055300712585,-0.08576097339391708,-0.30330926179885864,-0.3947843611240387,-0.15969480574131012,-0.2504006624221802
point,1776811309.443162,0.0,0.0,0.0,-0.35444608330726624,0.017671136185526848,-0.022372236475348473,-0.6220383048057556,-0.10267074406147003,-0.08976367115974426,-0.8155968189239502,-0.2070866823196411,-0.1751546412706375,-0.9376916289329529,-0.30550912022590637,-0.25477084517478943,-0.6894708871841431,-0.7330332398414612,-0.021972451359033585,-1.0101585388183594,-0.8188083171844482,-0.11937793344259262,-1.2284541130065918,-0.8790083527565002,-0.18502342700958252,-1.409673810005188,-0.9482422471046448,-0.24196858704090118,-0.6132844686508179,-0.7898620367050171,-0.08467960357666016,-0.9210878610610962,-0.5420730710029602,-0.21968203783035278,-0.7660480737686157,-0.32701852917671204,-0.22780287265777588,-0.6443003416061401,-0.34112173318862915,-0.21250498294830322,-0.5417718291282654,-0.7369473576545715,-0.15998756885528564,-0.8173739314079285,-0.4335389733314514,-0.2746809720993042,-0.66978919506073,-0.26118001341819763,-0.20504580438137054,-0.5654089450836182,-0.3087700605392456,-0.14338494837284088,-0.47842350602149963,-0.5951502919197083,-0.24477030336856842,-0.6939674019813538,-0.36000871658325195,-0.3212447762489319,-0.5773293972015381,-0.2372642159461975,-0.2779849171638489,-0.47281455993652344,-0.2752581536769867,-0.23355577886104584
point,1776811309.6457698,0.0,0.0,0.0,-0.24336814880371094,-0.3056437373161316,-0.024098901078104973,-0.3619273900985718,-0.63874351978302,-0.08324000239372253,-0.4199927747249603,-0.9121860861778259,-0.16597561538219452,-0.3671475350856781,-1.0174669027328491,-0.24178119003772736,-0.019140038639307022,-1.0204880237579346,0.025764450430870056,-0.09212804585695267,-1.3492423295974731,-0.06848208606243134,-0.16072030365467072,-1.5661725997924805,-0.1186477467417717,-0.211263045668602,-1.7492883205413818,-0.15991593897342682,0.08655235916376114,-0.9962473511695862,-0.03494684770703316,-0.22790701687335968,-1.1732227802276611,-0.17495334148406982,-0.2824278771877289,-0.8850042223930359,-0.17479579150676727,-0.20069679617881775,-0.7785565853118896,-0.14050067961215973,0.14924120903015137,-0.9155153632164001,-0.11325014382600784,-0.18956173956394196,-0.9797042608261108,-0.2432430535554886,-0.20862483978271484,-0.720059871673584,-0.17743144929409027,-0.10841838270425797,-0.6538223028182983,-0.10442137718200684,0.1578550487756729,-0.7880969047546387,-0.20084349811077118,-0.12842980027198792,-0.8232463598251343,-0.27419236302375793,-0.14016881585121155,-0.6352874040603638,-0.22984729707241058,-0.04623078927397728,-0.5712419152259827,-0.18047238886356354
point,1776811309.8435113,0.0,0.0,0.0,-0.09754745662212372,-0.35022687911987305,0.02179841138422489,-0.18759408593177795,-0.6918697357177734,-0.015173589810729027,-0.3282676339149475,-0.9267792701721191,-0.07139203697443008,-0.4671142101287842,-1.0322684049606323,-0.12418810278177261,0.10066278278827667,-1.0318629741668701,0.01431733276695013,-0.03900216147303581,-1.3903785943984985,-0.05310695618391037,-0.10923098772764206,-1.6228946447372437,-0.09878196567296982,-0.15405581891536713,-1.8255139589309692,-0.13818536698818207,0.07893870025873184,-0.9968793392181396,-0.04187300056219101,-0.3064684569835663,-1.1619518995285034,-0.1370609700679779,-0.33515068888664246,-0.9693830013275146,-0.1415957659482956,-0.25978270173072815,-0.8806523680686951,-0.13287530839443207,0.003204881213605404,-0.9169502854347229,-0.10208892822265625,-0.3756486773490906,-0.9890438318252563,-0.1704910844564438,-0.37328672409057617,-0.8000593185424805,-0.13162092864513397,-0.2769196033477783,-0.7468235492706299,-0.10152356326580048,-0.1066412478685379,-0.8157592415809631,-0.16675002872943878,-0.4016924500465393,-0.8433990478515625,-0.20805184543132782,-0.3979121744632721,-0.6807626485824585,-0.18685249984264374,-0.31364068388938904,-0.6187604069709778,-0.16531793773174286
point,1776811310.1121054,0.0,0.0,0.0,0.09378041326999664,-0.3988472819328308,0.07808156311511993,0.02271987870335579,-0.7783758640289307,0.09082061797380447,-0.13729912042617798,-0.9755671620368958,0.08340104669332504,-0.30248716473579407,-1.0098233222961426,0.06425120681524277,0.05500677973031998,-1.0273491144180298,-0.0032319840975105762,-0.07296471297740936,-1.467561960220337,-0.02325334958732128,-0.16360045969486237,-1.7232972383499146,-0.026936056092381477,-0.23896893858909607,-1.9288303852081299,-0.03503546863794327,-0.09353534877300262,-0.9956159591674805,-0.05802099406719208,-0.35116636753082275,-1.1706305742263794,-0.08045092970132828,-0.3553600311279297,-0.9947625994682312,-0.053856346756219864,-0.2861974835395813,-0.8834711313247681,-0.03320939466357231,-0.24922528862953186,-0.8952106237411499,-0.10053154081106186,-0.4552428424358368,-0.9468826651573181,-0.09000030905008316,-0.4236389398574829,-0.795107901096344,-0.03737359121441841,-0.34683850407600403,-0.7222185730934143,-0.012224883772432804,-0.40159744024276733,-0.7633365988731384,-0.1402362883090973,-0.5187963247299194,-0.7950437664985657,-0.11448034644126892,-0.47824785113334656,-0.6562756896018982,-0.06273069232702255,-0.414752721786499,-0.5788716077804565,-0.025865860283374786
